DATETIME,정수장,덕소(정) 5단계 유입압력순시,덕소(정) 5단계 정수지수위순시1,덕소(정) 5단계 정수지수위순시2,덕소(정) 5단계 정수지유출압력순시,덕소(정) 6단계 정수지수위순시2,덕소(정) 6단계 정수지유출압력,덕소(정) 6단계 정수지유출유량순시,덕소(정) 유출유량 순시,덕소(정) 정수지수위#1,덕소(정)5.6단계정수유출유량합계,팔당 덕소(정) 5단계 유출 유량 적산차,팔당 덕소(정) 6단계 정수지 유출 적산차,pH(-),탁도(NTU),잔류염소(mg/L)
2016110210,덕소정수장,0.217,5.1227,4.9953,0.6951,4.9029,0.7143,7658.9744,6851.9231,4.076,14835.165,68,78,7.5564,0.0408,0.8373
2016110211,덕소정수장,0.2115,4.9982,4.8826,0.6786,4.7711,0.6923,7639.8352,6656.3187,4.065,14791.209,67,77,7.5462,0.0405,0.8154
2016110212,덕소정수장,0.217,4.7125,4.632,0.6511,4.4451,0.6777,8108.0586,7681.3187,4.0668,15939.5605,76,82,7.5513,0.0403,0.8015
2016110213,덕소정수장,0.228,4.4597,4.4065,0.6181,4.0714,0.6557,7394.6886,8101.6483,4.0925,15494.5059,81,75,7.5564,0.0403,0.8134
2016110214,덕소정수장,0.2335,4.3022,4.2708,0.6181,4.0055,0.6337,6858.6996,8174.1759,4.1016,15379.1211,82,70,7.5667,0.0404,0.8342
2016110215,덕소정수장,0.228,4.2619,4.2374,0.6181,3.9762,0.641,6940.8425,7737.3626,4.0852,12983.5166,77,70,7.5718,0.0402,0.8268
2016110216,덕소정수장,0.217,4.2875,4.2562,0.6181,4.0897,0.641,6453.3883,6871.978,4.0247,13802.1973,69,66,7.5513,0.0402,0.8088
2016110217,덕소정수장,0.2225,4.0055,3.9785,0.6126,4.1007,0.6117,7901.3317,5272.723,4.0852,11478.0215,53,79,7.5513,0.0404,0.8042
2016110218,덕소정수장,0.228,4.1593,4.1205,0.5687,4.0421,0.6337,7723.2601,4511.0806,4.087,12461.5391,45,79,7.5667,0.0407,0.7912
2016110219,덕소정수장,0.217,4.2985,4.2562,0.5852,4.1154,0.6337,6881.8681,5755.9524,4.087,12956.0439,57,70,7.5564,0.0418,0.7941
2016110220,덕소정수장,0.1951,4.4377,4.3898,0.5907,4.2473,0.641,6464.4688,5781.7766,4.087,13362.6367,58,65,7.5615,0.0419,0.805
2016110221,덕소정수장,0.1896,4.511,4.4546,0.5907,4.3132,0.6484,6951.8315,6295.3297,4.054,14219.7803,63,71,7.5615,0.0422,0.8127
2016110222,덕소정수장,0.1896,4.2912,4.2604,0.5742,4.0897,0.6484,7906.5018,7361.8132,4.054,16076.9238,73,80,7.5513,0.0418,0.8121
2016110223,덕소정수장,0.1896,3.9872,3.9764,0.5412,3.7967,0.6264,8351.923,7772.9853,4.0595,15500,78,84,7.5667,0.041,0.8062
2016110224,덕소정수장,0.1951,3.8333,3.8303,0.5302,3.6648,0.6117,8152.4726,7466.9414,4.0888,15527.4727,75,83,7.5615,0.0408,0.7964
2016110301,덕소정수장,0.2005,3.7711,3.7781,0.5247,3.6026,0.5971,8044.0476,7239.1941,4.087,15615.3848,72,82,7.5667,0.0409,0.7893
2016110302,덕소정수장,0.2005,3.7344,3.7384,0.5247,3.5769,0.5897,7860.4395,7008.7912,4.0925,14093.4062,70,79,7.5564,0.0408,0.8153
2016110303,덕소정수장,0.206,3.7711,3.7781,0.5302,3.5476,0.5897,7242.9487,6554.8535,4.0907,13972.5273,66,74,7.5718,0.0412,0.8281
2016110304,덕소정수장,0.217,3.8773,3.8783,0.5412,3.6722,0.5971,6882.8755,5939.1026,4.1291,12824.1758,59,70,7.5872,0.0413,0.8186
2016110305,덕소정수장,0.2225,4.141,4.1226,0.5742,3.9762,0.6044,6641.0256,5726.6483,4.1126,11549.4502,57,67,7.5667,0.0411,0.8174
2016110306,덕소정수장,0.2225,4.489,4.4462,0.6016,4.3059,0.6337,6156.4102,5551.1905,4.1016,11362.6367,56,63,7.5564,0.0411,0.8243
2016110307,덕소정수장,0.217,4.7381,4.6801,0.6236,4.5549,0.6557,6325.0916,5733.1502,4.1035,13010.9893,57,64,7.5462,0.0412,0.8291
2016110308,덕소정수장,0.217,4.9432,4.8888,0.7005,4.7821,0.6703,6600.0916,5917.3993,4.1035,13736.2637,59,67,7.5615,0.0419,0.8289
2016110309,덕소정수장,0.217,5.1117,5.0413,0.7005,4.9322,0.6923,7105.6777,6316.7583,4.1108,13945.0547,63,72,7.5513,0.0428,0.8237
2016110310,덕소정수장,0.1951,5.1007,5.0266,0.706,4.9249,0.6996,7267.033,6609.4322,3.9643,14725.2754,66,73,7.5718,0.0429,0.8233
2016110311,덕소정수장,0.2005,4.7564,4.6821,0.6841,4.6062,0.6996,7877.0146,6830.2386,4.0522,13604.3955,69,81,7.5821,0.0427,0.8308
2016110312,덕소정수장,0.2005,4.5696,4.5423,0.6621,4.4121,0.685,7488.0952,6611.7216,4.0522,14137.3633,66,75,7.5923,0.0426,0.8337
2016110313,덕소정수장,0.2115,4.4231,4.4232,0.6456,4.2985,0.6557,7870.9707,7052.4725,4.0815,14901.0986,70,80,7.5872,0.0418,0.8243
2016110314,덕소정수장,0.2115,4.3571,4.3731,0.6346,4.1886,0.6703,7728.022,7138.9194,4.0852,14917.582,72,78,7.6026,0.0419,0.8088
2016110315,덕소정수장,0.2115,4.2619,4.2834,0.6456,4.163,0.6484,8199.8169,7465.6594,4.0797,15302.1973,74,83,7.5769,0.0419,0.8134
2016110316,덕소정수장,0.217,4.196,4.227,0.6181,4.0897,0.641,8370.3297,6889.9267,4.1016,14978.0215,69,85,7.5769,0.0419,0.8184
2016110317,덕소정수장,0.2115,4.196,4.2291,0.6126,4.0531,0.6264,7889.1941,7294.9634,4.0815,15038.4609,73,80,7.5718,0.0415,0.7912
2016110318,덕소정수장,0.2115,4.2179,4.2312,0.5797,4.0788,0.6337,7363.37,6778.8461,4.0833,13038.4609,68,75,7.5564,0.0419,0.7826
2016110319,덕소정수장,0.206,4.2033,4.2186,0.5742,4.0641,0.6337,7285.989,6614.1026,4.0723,14208.791,66,74,7.5923,0.0409,0.8133
2016110320,덕소정수장,0.206,4.1923,4.2061,0.5742,4.0458,0.6337,6911.5384,6334.0659,4.0723,13362.6377,63,70,7.5769,0.0406,0.8457
2016110321,덕소정수장,0.206,4.1593,4.1852,0.5687,4.0201,0.6337,7138.9194,6545.7876,4.0723,15000,65,72,7.5667,0.041,0.8546
2016110322,덕소정수장,0.206,4.0128,4.0453,0.5522,3.8846,0.6264,8023.2601,7321.337,4.0705,15258.2422,73,82,7.5667,0.0406,0.837
2016110323,덕소정수장,0.217,3.87,3.9117,0.5412,3.7344,0.6117,7944.9634,7237.7289,4.0998,14626.373,73,80,7.5821,0.0408,0.8167
2016110324,덕소정수장,0.217,3.8736,3.9242,0.5467,3.7674,0.6044,7630.5861,6830.7692,4.0998,13543.9561,68,78,7.5667,0.0411,0.8234
2016110401,덕소정수장,0.217,3.9249,3.9681,0.5522,3.87,0.6117,7585.348,6378.5714,4.1126,14368.1318,64,77,7.5718,0.0416,0.8215
2016110402,덕소정수장,0.2115,4.0385,4.0725,0.5577,3.8626,0.6117,7336.1722,6661.9963,4.0888,13774.7246,66,74,7.5718,0.0416,0.8126
2016110403,덕소정수장,0.2115,4.1557,4.1831,0.5742,4.0385,0.6264,6912.8205,6381.7766,4.0852,14043.9561,64,70,7.5718,0.0415,0.807
2016110404,덕소정수장,0.2115,4.1923,4.2103,0.5852,4.1227,0.6337,6387.3626,6173.0769,4.0888,12263.7363,62,65,7.5769,0.0417,0.794
2016110405,덕소정수장,0.2115,4.4414,4.4525,0.6016,4.3205,0.641,6525.9158,5132.7839,4.0852,12384.6152,51,67,7.5769,0.0415,0.7931
2016110406,덕소정수장,0.217,4.6136,4.6091,0.6346,4.522,0.663,6243.956,5240.9341,4.1126,9054.9453,53,63,7.5615,0.042,0.8099
2016110407,덕소정수장,0.2005,5.0092,4.9849,0.6621,4.8407,0.6923,4975.9158,4288.9194,4.054,10175.8242,42,51,7.5667,0.0424,0.8248
2016110408,덕소정수장,0.2005,5.0348,5.0183,0.7225,4.8919,0.6703,5825.641,5735.0733,4.0522,12571.4287,58,59,7.5718,0.0422,0.8305
2016110409,덕소정수장,0.2115,4.9505,4.939,0.7005,4.8223,0.7216,6535.6227,6100.1832,4.0833,13510.9883,60,66,7.5667,0.0431,0.8283
2016110410,덕소정수장,0.217,4.9579,4.9452,0.717,4.8443,0.6923,6979.5788,6263.4615,4.1071,12510.9883,63,71,7.5718,0.0431,0.8081
2016110411,덕소정수장,0.2115,5.0421,5.0413,0.7005,4.9396,0.6777,6868.7729,6098.2601,4.0833,13791.209,61,69,7.5667,0.0428,0.7968
2016110412,덕소정수장,0.2115,4.9615,4.9786,0.6786,4.8004,0.6996,7950.3663,7177.6557,4.087,15670.3301,72,81,7.5872,0.0425,0.8028
2016110413,덕소정수장,0.217,4.9432,4.964,0.7005,4.8773,0.6923,7423.2601,6851.3736,4.087,13851.6484,68,75,7.5821,0.0427,0.8224
2016110414,덕소정수장,0.217,4.8553,4.9014,0.6786,4.7601,0.6777,7951.3736,7279.3956,4.0833,15324.1758,73,80,7.5769,0.0427,0.8139
2016110415,덕소정수장,0.2115,4.7601,4.8158,0.6676,4.7271,0.6996,8341.9414,7473.9011,4.0797,15571.4277,74,85,7.5718,0.0429,0.7814
2016110416,덕소정수장,0.2115,4.6282,4.6905,0.6566,4.5623,0.6923,8277.0146,7655.8608,4.0815,15752.7471,77,84,7.5821,0.0437,0.7598
2016110417,덕소정수장,0.2115,4.544,4.6049,0.6071,4.489,0.6777,8371.2453,7394.5055,4.0778,15912.0879,74,84,7.5667,0.0433,0.7799
2016110418,덕소정수장,0.1951,4.3718,4.4441,0.5907,4.2912,0.663,8061.63,7364.652,4.0485,15758.2422,73,82,7.5615,0.0433,0.8158
2016110419,덕소정수장,0.1951,4.1557,4.2374,0.5797,4.0678,0.6484,7546.8865,7056.1355,4.0467,13164.835,71,77,7.5615,0.0436,0.8427
2016110420,덕소정수장,0.2005,3.9835,4.0766,0.5577,3.9103,0.6337,7160.4396,6654.2125,4.0485,13824.1758,67,73,7.5667,0.0429,0.8389
2016110421,덕소정수장,0.2115,3.8736,3.9806,0.5467,3.7894,0.619,7371.337,6992.1245,4.087,14598.9014,69,74,7.5615,0.0431,0.8188
2016110422,덕소정수장,0.217,3.8297,3.9368,0.5412,3.7234,0.6117,8096.337,6747.0696,4.1071,15324.1758,68,82,7.5615,0.0435,0.8138
2016110423,덕소정수장,0.2115,3.7564,3.8679,0.5357,3.7564,0.6044,7979.4872,7052.1978,4.087,14598.9014,70,81,7.5718,0.0432,0.8345
2016110424,덕소정수장,0.2115,3.8407,3.9493,0.5467,3.7711,0.6044,7441.6666,7005.8608,4.087,14478.0215,70,76,7.5718,0.0435,0.8281
2016110501,덕소정수장,0.217,3.8077,3.918,0.5412,3.7564,0.6044,7651.3736,6568.7729,4.109,13906.5938,66,78,7.5872,0.0435,0.7858
2016110502,덕소정수장,0.217,3.804,3.9117,0.5467,3.826,0.6044,7329.3041,6698.7179,4.0852,14142.8574,67,74,7.5821,0.0437,0.7816
2016110503,덕소정수장,0.217,3.8919,4.0015,0.5467,3.8407,0.6044,7700.5495,6515.0183,4.0833,14576.9238,65,78,7.5615,0.0441,0.8189
2016110504,덕소정수장,0.217,3.9799,4.0871,0.5632,3.9139,0.619,6982.5091,6481.4102,4.0852,13285.7139,65,71,7.5769,0.044,0.8391
2016110505,덕소정수장,0.217,4.163,4.2541,0.5797,4.1007,0.6337,6138.6447,5561.9963,4.0815,12725.2754,55,62,7.5769,0.0442,0.8324
2016110506,덕소정수장,0.2115,4.3168,4.394,0.6016,4.2473,0.641,6318.8645,5730.4945,4.0852,11582.418,58,65,7.5667,0.0438,0.8156
2016110507,덕소정수장,0.217,4.478,4.5506,0.6126,4.4121,0.6557,6358.7912,5784.7985,4.0852,12098.9014,57,64,7.5718,0.0439,0.8029
2016110508,덕소정수장,0.2115,4.6282,4.6842,0.6236,4.5513,0.663,6419.6887,5848.4433,4.0833,12329.6699,59,65,7.5564,0.0439,0.8106
2016110509,덕소정수장,0.206,4.7747,4.8304,0.6896,4.7088,0.6703,6274.8168,5670.5128,4.0668,10219.7793,57,64,7.5513,0.0436,0.8207
2016110510,덕소정수장,0.2115,4.7821,4.8471,0.6786,4.7784,0.685,6468.5897,5585.2564,4.0907,14115.3848,55,66,7.5769,0.0434,0.8196
2016110511,덕소정수장,0.2115,4.7454,4.8199,0.6731,4.6832,0.6996,7681.685,6849.1758,4.065,14906.5938,68,77,7.5769,0.0432,0.8105
2016110512,덕소정수장,0.217,4.4817,4.5715,0.6511,4.4817,0.685,8354.2124,7380.3113,4.0925,16010.9883,74,85,7.5821,0.0432,0.7957
2016110513,덕소정수장,0.217,4.3791,4.4838,0.6346,4.3278,0.663,8296.978,7395.055,4.065,15994.5059,74,84,7.5769,0.0434,0.7864
2016110514,덕소정수장,0.217,4.196,4.3147,0.6346,4.1593,0.6484,8125.1832,7502.8388,4.065,15670.3301,75,82,7.5718,0.0436,0.7949
2016110515,덕소정수장,0.217,3.9872,4.1142,0.5962,3.9396,0.6337,7977.5641,7689.011,4.0668,15807.6924,77,81,7.5769,0.0429,0.8192
2016110516,덕소정수장,0.217,3.8223,3.9597,0.5852,3.7821,0.6117,8383.9744,7593.6813,4.0632,15307.6924,75,84,7.5718,0.0425,0.8252
2016110517,덕소정수장,0.217,3.6429,3.7864,0.5742,3.6099,0.5971,7958.4249,7604.3956,4.0668,15939.5605,76,81,7.5564,0.0427,0.8118
2016110518,덕소정수장,0.217,3.4963,3.6298,0.5027,3.4451,0.5824,8275,7473.9927,4.065,15527.4727,75,84,7.5462,0.0427,0.8006
2016110519,덕소정수장,0.228,3.3059,3.4398,0.4918,3.2912,0.5751,8036.3553,6950.7326,4.1071,15087.9121,70,82,7.5564,0.0425,0.8073
2016110520,덕소정수장,0.2225,3.3242,3.4482,0.4918,3.2546,0.5604,7898.6264,7047.8022,4.0815,15478.0215,70,80,7.5564,0.0424,0.8152
2016110521,덕소정수장,0.2225,3.2692,3.3897,0.4918,3.152,0.5604,7656.9597,7295.055,4.087,14291.209,73,78,7.5513,0.043,0.83
2016110522,덕소정수장,0.2225,3.2509,3.3751,0.4918,3.2033,0.5531,7803.5714,7116.3004,4.0797,14560.4395,72,80,7.5615,0.044,0.844
2016110523,덕소정수장,0.228,3.2766,3.3897,0.4918,3.2033,0.5531,7215.2014,6825.641,4.087,13472.5273,68,72,7.5564,0.0434,0.8281
2016110524,덕소정수장,0.2225,3.4084,3.4983,0.5027,3.3168,0.5604,6914.5604,6188.4616,4.0833,13087.9121,61,70,7.5564,0.0439,0.7862
2016110601,덕소정수장,0.2335,3.456,3.5463,0.5027,3.3645,0.5604,7165.6593,6501.1904,4.098,14131.8682,65,73,7.5462,0.0438,0.7818
2016110602,덕소정수장,0.2335,3.544,3.6236,0.5137,3.4011,0.5678,7399.359,6568.4982,4.0962,14241.7578,67,76,7.5462,0.0449,0.8191
2016110603,덕소정수장,0.2335,3.6795,3.7363,0.5247,3.5879,0.5751,7091.6667,6639.2857,4.1016,12956.0439,66,72,7.5462,0.045,0.8574
2016110604,덕소정수장,0.2335,3.9286,3.9597,0.5522,3.8077,0.5897,6764.1025,5876.3736,4.0962,12763.7363,59,69,7.5359,0.045,0.8599
2016110605,덕소정수장,0.2335,4.2582,4.252,0.5907,4.1117,0.619,5883.9744,5222.4359,4.098,10543.9561,52,60,7.5462,0.0443,0.8336
2016110606,덕소정수장,0.228,4.544,4.5088,0.6126,4.3755,0.641,5832.8755,5284.1575,4.0833,11467.0332,53,59,7.5308,0.0437,0.7965
2016110607,덕소정수장,0.2225,4.815,4.7615,0.6401,4.6392,0.663,5621.5201,5076.0073,4.0815,9340.6592,50,57,7.5615,0.0432,0.7767
2016110608,덕소정수장,0.217,5.0897,5.0162,0.7115,4.9066,0.685,4817.7656,4976.9231,4.0522,10587.9121,50,49,7.5564,0.0432,0.783
2016110609,덕소정수장,0.217,5.1813,5.0914,0.7115,4.9872,0.707,5662.8205,5173.3517,4.0485,11214.2852,52,57,7.5513,0.0423,0.7978
2016110610,덕소정수장,0.2115,5.1923,5.1039,0.7225,4.9982,0.7143,5782.5091,5366.3919,4.0467,11291.209,53,59,7.541,0.0422,0.8127
2016110611,덕소정수장,0.2225,4.9908,4.9097,0.6896,4.7821,0.7143,7427.1063,6895.4213,4.0668,14346.1543,69,75,7.5667,0.0417,0.8213
2016110612,덕소정수장,0.217,4.826,4.7657,0.6676,4.6392,0.685,7602.2894,6961.2637,4.065,14489.0107,69,77,7.5667,0.0416,0.8153
2016110613,덕소정수장,0.228,4.6648,4.6174,0.6676,4.4927,0.6703,8001.8315,7283.1502,4.0797,15126.373,73,81,7.5872,0.0417,0.8036
2016110614,덕소정수장,0.2225,4.478,4.4546,0.6291,4.2949,0.663,8460.8974,7908.6996,4.0833,16461.5391,79,85,7.5615,0.0419,0.8085
2016110615,덕소정수장,0.2225,4.3535,4.3397,0.6126,4.1337,0.6484,8649.359,7812.2711,4.0833,16708.791,78,88,7.5718,0.0423,0.8074
2016110616,덕소정수장,0.239,4.2436,4.2353,0.5962,4.0897,0.641,8339.1942,7832.6007,4.0852,16565.9336,78,84,7.5615,0.0423,0.788
2016110617,덕소정수장,0.228,4.1667,4.1623,0.6291,4.0128,0.641,8410.348,7487.0879,4.0815,15884.6152,75,86,7.5718,0.0417,0.7785
2016110618,덕소정수장,0.2225,4.0934,4.0725,0.5522,3.9139,0.6264,8240.8425,7432.1428,4.0833,15736.2637,74,83,7.5769,0.0411,0.7897
2016110619,덕소정수장,0.2335,3.8883,3.8762,0.5302,3.7711,0.6117,8696.1539,7588.1868,4.1071,16445.0547,76,88,7.5564,0.0415,0.8163
2016110620,덕소정수장,0.2335,3.7711,3.7697,0.5247,3.6612,0.6044,8695.055,7403.4799,4.109,15879.1211,74,88,7.5769,0.0411,0.8448
2016110621,덕소정수장,0.2335,3.7711,3.7697,0.5137,3.5183,0.5897,8521.2455,7434.707,4.0998,15994.5059,74,87,7.5513,0.0408,0.8415
2016110622,덕소정수장,0.2335,3.7747,3.7655,0.5192,3.6026,0.5824,7942.5824,7493.2235,4.1016,16054.9453,75,80,7.5821,0.0411,0.8317
2016110623,덕소정수장,0.228,3.7857,3.7676,0.5302,3.6026,0.5824,8379.6703,7453.3883,4.098,15510.9883,75,85,7.5821,0.0411,0.8123
2016110624,덕소정수장,0.2335,3.8516,3.8365,0.5357,3.6722,0.5897,7718.6813,6895.2381,4.098,13824.1758,69,79,7.5923,0.0416,0.7926
2016110701,덕소정수장,0.2335,3.9799,3.9493,0.5522,3.793,0.5971,7357.5091,6592.8572,4.0998,13807.6924,66,75,7.5615,0.0418,0.7967
2016110702,덕소정수장,0.2225,4.2436,4.1831,0.5852,4.0348,0.6117,6398.0769,5633.4249,4.0833,10835.165,56,65,7.5615,0.0418,0.8191
2016110703,덕소정수장,0.2225,4.522,4.4525,0.6071,4.3095,0.6337,5522.7106,5111.1722,4.0815,11274.7246,51,56,7.5667,0.0421,0.8401
2016110704,덕소정수장,0.228,4.7161,4.6362,0.6291,4.522,0.6557,5601.0073,4653.663,4.109,9401.0996,47,57,7.5872,0.042,0.8365
2016110705,덕소정수장,0.217,5.0092,4.9181,0.6566,4.8297,0.685,5500.2747,4859.0659,4.0742,10934.0664,48,56,7.5718,0.0414,0.8229
2016110706,덕소정수장,0.217,5.1996,5.0872,0.6731,4.9505,0.6996,5667.5824,5416.3919,4.0449,11016.4834,54,57,7.5513,0.0418,0.806
2016110707,덕소정수장,0.2115,5.1447,5.0413,0.6621,4.9212,0.7143,5919.6886,5720.9707,4.0467,12291.209,57,60,7.5718,0.0417,0.7935
2016110708,덕소정수장,0.2115,5.0238,4.9118,0.6456,4.8004,0.707,6659.1575,6209.3407,4.0485,12631.8682,62,68,7.5974,0.0417,0.7955
2016110709,덕소정수장,0.2115,4.815,4.7239,0.6511,4.6758,0.6996,6787.3626,6169.4139,4.0705,13263.7363,62,69,7.5923,0.042,0.8049
2016110710,덕소정수장,0.228,4.7674,4.6988,0.6676,4.6319,0.6996,7391.3004,6089.1026,4.0833,14115.3848,61,75,7.5821,0.0427,0.8008
2016110711,덕소정수장,0.2335,4.7821,4.7302,0.6731,4.5769,0.6777,7672.2527,6447.1612,4.109,15005.4941,64,77,7.5872,0.044,0.796
2016110712,덕소정수장,0.2335,4.6868,4.6404,0.6566,4.4963,0.685,8322.1611,7162.5458,4.109,15071.4277,72,85,7.5974,0.0441,0.8067
2016110713,덕소정수장,0.2335,4.6868,4.655,0.6676,4.5623,0.6703,7762.2711,7034.4323,4.0833,14989.0117,70,78,7.5872,0.0432,0.8006
2016110714,덕소정수장,0.239,4.6282,4.6216,0.6511,4.4817,0.6703,8324.4505,6738.2784,4.1035,15335.1641,67,84,7.5974,0.0428,0.7799
2016110715,덕소정수장,0.2335,4.5,4.5047,0.6456,4.4194,0.663,8165.2015,7364.1026,4.109,15390.1094,74,83,7.5974,0.0435,0.7775
2016110716,덕소정수장,0.228,4.4524,4.4734,0.6291,4.3315,0.6557,8835.7142,7702.0147,4.0815,16445.0547,77,90,7.5769,0.044,0.8074
2016110717,덕소정수장,0.2225,4.3132,4.3209,0.5742,4.1813,0.6484,8614.7436,7818.9561,4.065,16126.374,78,87,7.5769,0.0443,0.8244
2016110718,덕소정수장,0.228,4.1154,4.1351,0.5577,3.9799,0.6337,8325.2748,7581.7765,4.0668,15840.6592,76,85,7.5923,0.0444,0.8237
2016110719,덕소정수장,0.228,3.8956,3.9409,0.5357,3.7747,0.619,8416.392,7657.1429,4.065,16307.6914,76,85,7.6026,0.0441,0.8121
2016110720,덕소정수장,0.228,3.7051,3.7655,0.5247,3.5879,0.6044,8172.1612,7479.3956,4.0797,14939.5605,75,83,7.5872,0.0438,0.8052
2016110721,덕소정수장,0.2335,3.6026,3.6591,0.5137,3.4267,0.5971,7921.337,7276.6483,4.109,14554.9453,73,80,7.5769,0.044,0.8153
2016110722,덕소정수장,0.2335,3.5842,3.6424,0.5137,3.4707,0.5824,7768.7729,7224.1758,4.087,15719.7793,72,79,7.5872,0.044,0.8328
2016110723,덕소정수장,0.228,3.467,3.5213,0.5027,3.3901,0.5751,8281.3187,7414.4688,4.0833,15945.0547,74,84,7.5718,0.044,0.8263
2016110724,덕소정수장,0.239,3.4304,3.5025,0.4973,3.3388,0.5678,8421.6117,6983.6081,4.1273,15137.3623,70,85,7.5872,0.0443,0.802
2016110801,덕소정수장,0.239,3.5842,3.6403,0.5192,3.4158,0.5678,7297.7106,6899.8169,4.1016,12829.6699,69,74,7.5923,0.0448,0.7786
2016110802,덕소정수장,0.228,3.8407,3.872,0.5467,3.7234,0.5824,6300.9157,5730.4029,4.087,11758.2422,57,64,7.5718,0.0451,0.796
2016110803,덕소정수장,0.2335,4.0495,4.062,0.5687,3.9066,0.6044,6405.4029,5702.1062,4.0852,12681.3184,57,65,7.5718,0.0456,0.829
2016110804,덕소정수장,0.2335,4.2363,4.2249,0.5852,4.0714,0.6264,6127.6557,5580.7693,4.0852,11983.5166,56,63,7.5564,0.045,0.8309
2016110805,덕소정수장,0.2335,4.3974,4.3752,0.5962,4.2326,0.6337,6250.8242,5707.4176,4.0852,13236.2637,57,63,7.5667,0.0451,0.8078
2016110806,덕소정수장,0.239,4.4451,4.4149,0.5962,4.2766,0.641,7165.3846,6533.4249,4.1035,14593.4062,65,73,7.5667,0.0454,0.8005
2016110807,덕소정수장,0.239,4.522,4.4775,0.6071,4.3535,0.6484,7748.718,6891.7582,4.0998,13670.3301,69,78,7.5564,0.0451,0.8182
2016110808,덕소정수장,0.239,4.7637,4.703,0.6731,4.5879,0.663,6219.6887,5966.2088,4.0888,11615.3848,60,63,7.5462,0.0452,0.8373
2016110809,덕소정수장,0.2335,4.9432,4.868,0.7005,4.7711,0.685,6755.3114,5990.7509,4.0852,12615.3848,59,69,7.5667,0.045,0.8333
2016110810,덕소정수장,0.2335,5.0934,5.0058,0.7555,4.9103,0.707,6407.0513,5659.3407,4.0888,11978.0215,57,65,7.5718,0.045,0.8173
2016110811,덕소정수장,0.2225,5.119,5.0329,0.7005,4.9322,0.707,6891.9414,6177.3809,4.0504,15659.3408,62,69,7.5872,0.0447,0.7963
2016110812,덕소정수장,0.2225,4.8223,4.7531,0.6676,4.6209,0.6996,8181.1355,7484.3406,4.0467,15664.8359,74,83,7.5821,0.0448,0.785
2016110813,덕소정수장,0.2335,4.5952,4.559,0.6511,4.4377,0.6703,8303.663,7533.6081,4.087,16208.791,76,84,7.5872,0.0451,0.7965
2016110814,덕소정수장,0.2335,4.4267,4.4065,0.6456,4.2802,0.6557,8825.5494,7868.7729,4.087,16835.1641,78,89,7.5718,0.045,0.827
2016110815,덕소정수장,0.2335,4.2656,4.2625,0.6291,4.1264,0.6484,8792.1246,7847.5275,4.0907,16296.7031,79,89,7.5615,0.0448,0.843
2016110816,덕소정수장,0.2335,4.1557,4.1476,0.6071,3.9469,0.641,8572.7106,7731.9597,4.0907,16335.165,77,87,7.5615,0.0445,0.8327
2016110817,덕소정수장,0.228,4.1007,4.0913,0.5962,3.9469,0.6264,8088.2784,7386.2637,4.0595,15505.4941,74,82,7.5769,0.0443,0.8018
2016110818,덕소정수장,0.2225,3.9982,3.9681,0.5467,3.7967,0.619,8019.7802,7324.6337,4.0559,15543.9561,73,81,7.5564,0.0439,0.777
2016110819,덕소정수장,0.2335,3.7125,3.6883,0.5192,3.544,0.5971,8430.8608,7406.5018,4.0907,15604.3965,74,86,7.5872,0.0438,0.7944
2016110820,덕소정수장,0.239,3.7051,3.6716,0.5192,3.489,0.5824,8175.2747,7267.9487,4.0925,14626.373,73,83,7.5513,0.0431,0.82
2016110821,덕소정수장,0.2445,3.6868,3.6507,0.5192,3.4597,0.5824,7419.0476,7183.2417,4.0943,14549.4512,71,75,7.5564,0.0432,0.844
2016110822,덕소정수장,0.239,3.7418,3.6987,0.5192,3.4707,0.5824,7391.3919,6700.8242,4.1016,14351.6484,67,75,7.5615,0.0432,0.87
2016110823,덕소정수장,0.2335,3.837,3.7739,0.5302,3.6136,0.5824,7093.4981,6554.8535,4.0962,12703.2969,66,72,7.5564,0.0429,0.838
2016110824,덕소정수장,0.2335,3.881,3.8177,0.5302,3.6612,0.5897,7186.9963,6770.3297,4.098,14945.0547,67,73,7.5564,0.0432,0.8057
2016110901,덕소정수장,0.2445,4.0311,3.9576,0.5577,3.7637,0.5897,7013.0037,6296.337,4.1145,12417.582,63,71,7.5615,0.0429,0.8363
2016110902,덕소정수장,0.2445,4.2766,4.181,0.5742,4.0714,0.6117,6581.1355,5919.7802,4.1145,13214.2861,60,66,7.5513,0.0441,0.8536
2016110903,덕소정수장,0.2335,4.5147,4.394,0.6016,4.2509,0.6337,6400.1832,6015.9341,4.0852,10835.165,59,65,7.5667,0.0442,0.8386
2016110904,덕소정수장,0.228,4.7198,4.5882,0.6181,4.456,0.6484,5968.6813,5357.326,4.0833,11192.3076,54,61,7.5615,0.0447,0.8164
2016110905,덕소정수장,0.2335,4.8223,4.6821,0.6291,4.5549,0.663,6182.7839,5637.1795,4.0833,11500,56,62,7.5718,0.0445,0.8033
2016110906,덕소정수장,0.2335,4.9249,4.774,0.6346,4.6575,0.6777,6231.1355,5673.3516,4.0852,12939.5605,57,63,7.5564,0.0443,0.7946
2016110907,덕소정수장,0.2335,4.9615,4.8074,0.6291,4.6905,0.685,6833.4249,6174.9084,4.0852,13659.3408,61,70,7.5513,0.0441,0.7908
2016110908,덕소정수장,0.2335,4.9505,4.8074,0.706,4.6905,0.6777,6980.3114,6383.0586,4.087,13582.418,64,70,7.5718,0.0443,0.8134
